a,b,seed,weather,arena,style_a,style_b,winner,ticks,reason,hp_a,hp_b,control_a,control_b,overflow
0,6,2023,2,1,2,3,1,1010,1,0,19,0,280,0
6,0,2023,2,1,3,2,0,1246,1,23,0,245,0,0
0,6,2024,0,2,2,3,1,598,1,0,14,0,79,0
6,0,2024,0,2,3,2,0,968,1,56,0,150,36,0
0,6,2025,1,2,2,3,0,998,1,33,0,0,81,0
6,0,2025,1,2,3,2,0,1105,1,81,0,77,0,0
0,6,2026,2,2,2,3,1,700,1,0,61,0,89,0
6,0,2026,2,2,3,2,0,1123,1,10,0,105,0,0
0,6,2027,0,0,3,0,1,928,1,0,65,129,37,0
6,0,2027,0,0,0,3,0,1253,1,96,0,29,127,0
0,6,2028,1,0,3,0,1,1741,1,0,35,137,50,0
6,0,2028,1,0,0,3,1,1215,1,0,21,98,169,0
0,6,2029,2,0,3,0,1,704,1,0,75,153,63,0
6,0,2029,2,0,0,3,0,881,1,50,0,29,186,0
0,6,2030,0,1,3,0,0,1338,1,21,0,216,69,0
6,0,2030,0,1,0,3,0,1235,1,39,0,83,217,0
0,6,2031,1,1,3,0,1,1247,1,0,20,143,40,0
6,0,2031,1,1,0,3,0,1309,1,81,0,54,134,0
0,6,2032,2,1,3,0,1,1394,1,0,12,113,39,0
6,0,2032,2,1,0,3,0,1378,1,41,0,53,117,0
0,6,2033,0,2,3,0,0,1142,1,15,0,75,1,0
6,0,2033,0,2,0,3,1,935,1,0,65,0,90,0
0,6,2034,1,2,3,0,-1,1364,1,0,0,135,28,0
6,0,2034,1,2,0,3,1,749,1,0,32,0,106,0
0,6,2035,2,2,3,0,0,915,1,13,0,92,26,0
6,0,2035,2,2,0,3,0,929,1,12,0,0,117,0
