a,b,seed,weather,arena,style_a,style_b,winner,ticks,reason,hp_a,hp_b,control_a,control_b,overflow
39,1,6051,0,5,3,2,1,2237,2,103,118,517,600,0
1,39,6052,1,5,2,3,1,1052,2,136,114,0,600,0
39,1,6052,1,5,3,2,0,2483,2,103,46,600,258,0
1,39,6053,2,5,2,3,1,1077,2,76,12,0,600,0
39,1,6053,2,5,3,2,0,1011,2,114,118,600,0,0
1,39,6054,0,0,3,0,0,949,1,96,0,176,80,0
39,1,6054,0,0,0,3,1,796,1,0,131,80,178,0
1,39,6055,1,0,3,0,0,923,1,100,0,116,0,0
39,1,6055,1,0,0,3,1,1336,1,0,76,71,355,0
1,39,6056,2,0,3,0,0,859,1,73,0,149,0,0
39,1,6056,2,0,0,3,1,2103,1,0,83,118,476,0
1,39,6057,0,1,3,0,0,1866,1,90,0,84,3,0
39,1,6057,0,1,0,3,1,1462,1,0,54,3,84,0
1,39,6058,1,1,3,0,0,1321,1,69,0,183,0,0
39,1,6058,1,1,0,3,1,1063,2,27,72,216,600,0
1,39,6059,2,1,3,0,0,1267,1,68,0,143,0,0
39,1,6059,2,1,0,3,1,950,2,104,128,196,600,0
1,39,6060,0,2,3,0,0,805,1,98,0,122,47,0
39,1,6060,0,2,0,3,1,2221,1,0,93,47,123,0
1,39,6061,1,2,3,0,0,1866,1,71,0,169,0,0
39,1,6061,1,2,0,3,1,583,1,0,103,68,197,0
1,39,6062,2,2,3,0,0,790,1,65,0,100,0,0
39,1,6062,2,2,0,3,1,1638,1,0,48,124,230,0
1,39,6063,0,3,3,0,0,1666,1,29,0,415,100,0
39,1,6063,0,3,0,3,1,1714,1,0,77,100,376,0
1,39,6064,1,3,3,0,0,1618,1,91,0,515,199,0
39,1,6064,1,3,0,3,0,2539,1,9,0,507,346,0
1,39,6065,2,3,3,0,1,846,2,100,114,0,600,0
39,1,6065,2,3,0,3,1,1394,2,114,114,248,600,0
1,39,6066,0,4,3,0,0,905,2,118,114,600,68,0
39,1,6066,0,4,0,3,1,922,2,103,132,68,600,0
1,39,6067,1,4,3,0,0,1075,2,118,103,600,85,0
39,1,6067,1,4,0,3,1,1645,2,53,135,102,600,0
1,39,6068,2,4,3,0,0,932,2,132,101,600,71,0
39,1,6068,2,4,0,3,1,1015,1,0,49,80,323,0
1,39,6069,0,5,3,0,-1,2700,3,136,114,0,0,0
39,1,6069,0,5,0,3,-1,2700,3,114,136,0,0,0
1,39,6070,1,5,3,0,0,1822,1,112,0,69,224,0
39,1,6070,1,5,0,3,1,2215,2,77,106,114,600,0
1,39,6071,2,5,3,0,-1,2700,3,136,114,0,0,0
39,1,6071,2,5,0,3,-1,2700,3,114,136,0,0,0
2,3,6000,0,0,0,1,0,625,1,50,0,28,55,0
3,2,6000,0,0,1,0,1,788,1,0,39,2,25,0
2,3,6001,1,0,0,1,0,656,1,44,0,196,87,0
3,2,6001,1,0,1,0,1,1014,1,0,61,30,0,0
2,3,6002,2,0,0,1,0,404,1,38,0,41,65,0
3,2,6002,2,0,1,0,1,1103,1,0,34,42,0,0
2,3,6003,0,1,0,1,0,208,1,50,0,0,68,0
3,2,6003,0,1,1,0,1,208,1,0,50,68,0,0
2,3,6004,1,1,0,1,0,211,1,72,0,0,68,0
3,2,6004,1,1,1,0,1,959,1,0,20,144,18,0
2,3,6005,2,1,0,1,0,211,1,94,0,0,66,0
3,2,6005,2,1,1,0,1,310,1,0,70,151,0,0
2,3,6006,0,2,0,1,0,849,1,39,0,0,59,0
3,2,6006,0,2,1,0,1,849,1,0,39,59,0,0
2,3,6007,1,2,0,1,0,302,1,42,0,0,61,0
3,2,6007,1,2,1,0,1,1014,1,0,50,46,0,0
2,3,6008,2,2,0,1,0,255,1,70,0,0,62,0
3,2,6008,2,2,1,0,1,911,1,0,34,73,11,0
2,3,6009,0,3,0,1,0,864,1,83,0,22,167,0
3,2,6009,0,3,1,0,1,864,1,0,83,167,22,0
2,3,6010,1,3,0,1,0,909,1,20,0,65,176,0
3,2,6010,1,3,1,0,1,620,1,0,8,144,0,0
2,3,6011,2,3,0,1,0,741,1,14,0,101,166,0
3,2,6011,2,3,1,0,1,1127,1,0,2,140,0,0
2,3,6012,0,4,0,1,0,1484,1,61,0,106,504,0
3,2,6012,0,4,1,0,1,860,1,0,50,55,0,0
2,3,6013,1,4,0,1,0,900,1,72,0,10,123,0
3,2,6013,1,4,1,0,1,981,1,0,50,40,0,0
2,3,6014,2,4,0,1,0,866,1,46,0,113,84,0
3,2,6014,2,4,1,0,1,818,1,0,34,129,98,0
2,3,6015,0,5,0,1,0,1255,1,39,0,220,262,0
3,2,6015,0,5,1,0,1,934,1,0,72,247,172,0
2,3,6016,1,5,0,1,0,551,1,42,0,0,0,0
3,2,6016,1,5,1,0,1,1438,1,0,83,342,53,0
2,3,6017,2,5,0,1,0,749,1,46,0,0,0,0
3,2,6017,2,5,1,0,1,890,1,0,46,0,0,0
2,3,6018,0,0,1,2,0,681,1,44,0,64,96,0
3,2,6018,0,0,2,1,1,740,1,0,44,30,0,0
2,3,6019,1,0,1,2,0,827,1,43,0,56,101,0
3,2,6019,1,0,2,1,1,627,1,0,39,42,0,0
2,3,6020,2,0,1,2,0,744,1,11,0,30,29,0
3,2,6020,2,0,2,1,1,879,1,0,14,57,0,0
2,3,6021,0,1,1,2,0,430,1,31,0,8,86,0
3,2,6021,0,1,2,1,1,370,1,0,24,74,12,0
2,3,6022,1,1,1,2,0,388,1,72,0,0,40,0
3,2,6022,1,1,2,1,1,380,1,0,50,66,106,0
2,3,6023,2,1,1,2,0,680,1,70,0,137,94,0
3,2,6023,2,1,2,1,1,309,1,0,82,128,0,0
2,3,6024,0,2,1,2,1,558,1,0,20,20,0,0
3,2,6024,0,2,2,1,1,580,1,0,50,45,0,0
2,3,6025,1,2,1,2,0,503,1,50,0,14,26,0
3,2,6025,1,2,2,1,1,803,1,0,50,32,0,0
2,3,6026,2,2,1,2,0,350,1,82,0,0,40,0
3,2,6026,2,2,2,1,1,684,1,0,46,50,0,0
2,3,6027,0,3,1,2,0,1194,1,39,0,0,40,0
3,2,6027,0,3,2,1,1,1194,1,0,39,40,0,0
2,3,6028,1,3,1,2,0,811,1,83,0,0,261,0
3,2,6028,1,3,2,1,1,749,1,0,28,227,0,0
2,3,6029,2,3,1,2,0,748,1,34,0,188,145,0
3,2,6029,2,3,2,1,1,919,1,0,34,234,226,0
2,3,6030,0,4,1,2,0,854,1,61,0,242,151,0
3,2,6030,0,4,2,1,1,995,1,0,9,134,96,0
2,3,6031,1,4,1,2,0,1040,1,28,0,43,2,0
3,2,6031,1,4,2,1,1,412,1,0,83,15,0,0
2,3,6032,2,4,1,2,0,530,1,59,0,0,133,0
3,2,6032,2,4,2,1,1,402,1,0,50,1,0,0
2,3,6033,0,5,1,2,0,1261,1,28,0,314,322,0
3,2,6033,0,5,2,1,1,916,1,0,72,237,155,0
2,3,6034,1,5,1,2,0,693,1,20,0,0,0,0
3,2,6034,1,5,2,1,1,916,1,0,50,219,162,0
2,3,6035,2,5,1,2,0,581,1,26,0,0,0,0
3,2,6035,2,5,2,1,1,1567,1,0,10,445,381,0
2,3,6036,0,0,2,3,1,483,1,0,29,0,154,0
3,2,6036,0,0,3,2,0,541,1,37,0,100,0,0
2,3,6037,1,0,2,3,0,307,1,72,0,0,59,0
3,2,6037,1,0,3,2,1,795,1,0,14,118,0,0
2,3,6038,2,0,2,3,0,623,1,23,0,0,119,0
3,2,6038,2,0,3,2,1,795,1,0,31,167,0,0
2,3,6039,0,1,2,3,0,301,1,39,0,0,160,0
3,2,6039,0,1,3,2,1,208,1,0,50,67,0,0
2,3,6040,1,1,2,3,0,211,1,83,0,0,67,0
3,2,6040,1,1,3,2,1,303,1,0,72,169,0,0
2,3,6041,2,1,2,3,0,211,1,70,0,0,68,0
3,2,6041,2,1,3,2,1,208,1,0,58,69,0,0
2,3,6042,0,2,2,3,0,722,1,36,0,0,152,0
3,2,6042,0,2,3,2,1,719,1,0,39,107,0,0
2,3,6043,1,2,2,3,0,916,1,61,0,0,81,0
3,2,6043,1,2,3,2,1,968,1,0,28,189,0,0
2,3,6044,2,2,2,3,0,344,1,52,0,0,69,0
3,2,6044,2,2,3,2,1,728,1,0,58,122,0,0
2,3,6045,0,3,2,3,0,1376,1,39,0,0,309,0
3,2,6045,0,3,3,2,1,1376,1,0,39,309,0,0
2,3,6046,1,3,2,3,0,546,1,42,0,0,144,0
3,2,6046,1,3,3,2,1,1110,1,0,50,386,13,0
2,3,6047,2,3,2,3,0,757,1,82,0,0,313,0
3,2,6047,2,3,3,2,1,708,1,0,2,145,0,0
2,3,6048,0,4,2,3,0,785,1,72,0,0,306,0
3,2,6048,0,4,3,2,1,544,1,0,53,248,0,0
2,3,6049,1,4,2,3,0,600,1,72,0,0,130,0
3,2,6049,1,4,3,2,1,1075,1,0,1,285,0,0
2,3,6050,2,4,2,3,0,443,1,70,0,0,207,0
3,2,6050,2,4,3,2,1,1063,1,0,6,410,0,0
2,3,6051,0,5,2,3,0,1155,1,50,0,128,254,0
3,2,6051,0,5,3,2,1,667,1,0,72,234,46,0
2,3,6052,1,5,2,3,0,1141,1,72,0,170,338,0
3,2,6052,1,5,3,2,1,1172,1,0,43,301,57,0
2,3,6053,2,5,2,3,0,913,1,58,0,181,278,0
3,2,6053,2,5,3,2,1,697,1,0,58,362,0,0
2,3,6054,0,0,3,0,0,548,1,36,0,96,61,0
3,2,6054,0,0,0,3,1,495,1,0,25,55,34,0
2,3,6055,1,0,3,0,0,241,1,94,0,0,64,0
3,2,6055,1,0,0,3,1,529,1,0,58,62,0,0
2,3,6056,2,0,3,0,0,208,1,91,0,0,42,0
3,2,6056,2,0,0,3,1,493,1,0,70,42,0,0
2,3,6057,0,1,3,0,0,301,1,39,0,0,161,0
3,2,6057,0,1,0,3,1,211,1,0,50,72,0,0
2,3,6058,1,1,3,0,0,360,1,61,0,0,130,0
3,2,6058,1,1,0,3,1,306,1,0,72,144,0,0
2,3,6059,2,1,3,0,0,301,1,94,0,0,154,0
3,2,6059,2,1,0,3,1,312,1,0,70,149,0,0
2,3,6060,0,2,3,0,0,310,1,50,0,60,27,0
3,2,6060,0,2,0,3,1,291,1,0,50,60,0,0
2,3,6061,1,2,3,0,0,410,1,83,0,102,28,0
3,2,6061,1,2,0,3,1,1074,1,0,50,53,79,0
2,3,6062,2,2,3,0,0,267,1,82,0,0,99,0
3,2,6062,2,2,0,3,1,836,1,0,34,46,132,0
2,3,6063,0,3,3,0,0,1020,1,72,0,431,68,0
3,2,6063,0,3,0,3,1,1020,1,0,72,68,431,0
2,3,6064,1,3,3,0,0,722,1,42,0,0,130,0
3,2,6064,1,3,0,3,0,392,1,12,0,130,0,0
2,3,6065,2,3,3,0,0,622,1,70,0,244,88,0
3,2,6065,2,3,0,3,1,995,1,0,14,148,43,0
2,3,6066,0,4,3,0,0,713,1,72,0,306,31,0
3,2,6066,0,4,0,3,1,713,1,0,72,31,306,0
2,3,6067,1,4,3,0,1,992,1,0,15,122,35,0
3,2,6067,1,4,0,3,1,722,1,0,30,39,30,0
2,3,6068,2,4,3,0,0,413,1,38,0,47,29,0
3,2,6068,2,4,0,3,1,622,1,0,5,44,33,0
2,3,6069,0,5,3,0,0,779,1,42,0,0,0,0
3,2,6069,0,5,0,3,1,779,1,0,42,0,0,0
2,3,6070,1,5,3,0,0,1228,1,50,0,54,4,0
3,2,6070,1,5,0,3,1,1630,1,0,50,386,525,0
2,3,6071,2,5,3,0,0,983,1,34,0,0,22,0
3,2,6071,2,5,0,3,1,1138,1,0,38,0,19,0
2,4,6000,0,0,0,1,0,484,1,35,0,30,143,0
4,2,6000,0,0,1,0,1,304,1,0,60,28,0,0
2,4,6001,1,0,0,1,0,677,1,16,0,80,212,0
4,2,6001,1,0,1,0,1,454,1,0,12,158,0,0
2,4,6002,2,0,0,1,0,304,1,94,0,0,47,0
4,2,6002,2,0,1,0,1,725,1,0,31,164,23,0
2,4,6003,0,1,0,1,0,595,1,26,0,55,168,0
4,2,6003,0,1,1,0,-1,706,1,0,0,146,56,0
2,4,6004,1,1,0,1,0,264,1,89,0,0,78,0
4,2,6004,1,1,1,0,1,258,1,0,77,79,0,0
2,4,6005,2,1,0,1,0,264,1,89,0,0,73,0
4,2,6005,2,1,1,0,1,304,1,0,65,71,0,0
2,4,6006,0,2,0,1,1,486,1,0,53,28,89,0
4,2,6006,0,2,1,0,0,595,1,27,0,125,39,0
2,4,6007,1,2,0,1,0,271,1,94,0,0,54,0
4,2,6007,1,2,1,0,1,403,1,0,48,109,14,0
2,4,6008,2,2,0,1,0,347,1,67,0,0,97,0
4,2,6008,2,2,1,0,1,668,1,0,21,102,2,0
2,4,6009,0,3,0,1,0,391,1,33,0,0,4,0
4,2,6009,0,3,1,0,1,391,1,0,33,4,0,0
2,4,6010,1,3,0,1,0,310,1,94,0,0,0,0
4,2,6010,1,3,1,0,0,1302,1,29,0,300,234,0
2,4,6011,2,3,0,1,0,368,1,94,0,0,0,0
4,2,6011,2,3,1,0,1,532,1,0,54,95,0,0
2,4,6012,0,4,0,1,1,720,1,0,96,127,220,0
4,2,6012,0,4,1,0,1,658,1,0,14,424,0,0
2,4,6013,1,4,0,1,1,766,1,0,80,274,217,0
4,2,6013,1,4,1,0,1,543,1,0,34,227,0,0
2,4,6014,2,4,0,1,1,721,1,0,1,137,205,0
4,2,6014,2,4,1,0,0,750,1,96,0,283,156,0
2,4,6015,0,5,0,1,1,894,1,0,63,115,198,0
4,2,6015,0,5,1,0,0,960,1,96,0,370,0,0
2,4,6016,1,5,0,1,0,652,1,45,0,0,0,0
4,2,6016,1,5,1,0,1,1396,1,0,17,102,167,0
2,4,6017,2,5,0,1,-1,2700,3,94,123,0,0,0
4,2,6017,2,5,1,0,-1,2700,3,123,94,0,0,0
2,4,6018,0,0,1,2,0,394,1,40,0,0,160,0
4,2,6018,0,0,2,1,1,541,1,0,18,85,0,0
2,4,6019,1,0,1,2,0,448,1,61,0,2,135,0
4,2,6019,1,0,2,1,1,535,1,0,35,129,151,0
2,4,6020,2,0,1,2,0,512,1,78,0,73,197,0
4,2,6020,2,0,2,1,0,750,1,54,0,182,223,0
2,4,6021,0,1,1,2,1,390,1,0,10,0,117,0
4,2,6021,0,1,2,1,1,403,1,0,9,67,26,0
2,4,6022,1,1,1,2,0,208,1,89,0,0,0,0
4,2,6022,1,1,2,1,1,430,1,0,59,99,110,0
2,4,6023,2,1,1,2,0,208,1,89,0,0,0,0
4,2,6023,2,1,2,1,1,427,1,0,32,59,0,0
2,4,6024,0,2,1,2,1,514,1,0,17,67,88,0
4,2,6024,0,2,2,1,1,580,1,0,2,93,125,0
2,4,6025,1,2,1,2,0,637,1,37,0,147,114,0
4,2,6025,1,2,2,1,0,450,1,24,0,0,0,0
2,4,6026,2,2,1,2,0,208,1,86,0,0,0,0
4,2,6026,2,2,2,1,1,616,1,0,18,28,0,0
2,4,6027,0,3,1,2,0,541,1,11,0,183,0,0
4,2,6027,0,3,2,1,1,541,1,0,11,0,183,0
2,4,6028,1,3,1,2,0,374,1,94,0,0,0,0
4,2,6028,1,3,2,1,1,431,1,0,48,0,146,0
2,4,6029,2,3,1,2,0,368,1,94,0,0,0,0
4,2,6029,2,3,2,1,1,676,1,0,41,68,95,0
2,4,6030,0,4,1,2,1,690,1,0,66,232,104,0
4,2,6030,0,4,2,1,0,690,1,66,0,104,232,0
2,4,6031,1,4,1,2,0,514,1,59,0,0,0,0
4,2,6031,1,4,2,1,1,1336,1,0,9,184,210,0
2,4,6032,2,4,1,2,0,258,1,92,0,0,0,0
4,2,6032,2,4,2,1,0,600,1,63,0,359,0,0
2,4,6033,0,5,1,2,1,1093,1,0,49,306,108,0
4,2,6033,0,5,2,1,0,1004,1,70,0,135,253,0
2,4,6034,1,5,1,2,1,1170,1,0,82,377,132,0
4,2,6034,1,5,2,1,1,1384,1,0,15,27,0,0
2,4,6035,2,5,1,2,1,990,1,0,83,318,209,0
4,2,6035,2,5,2,1,0,1260,1,102,0,114,396,0
2,4,6036,0,0,2,3,0,471,1,9,0,0,142,0
4,2,6036,0,0,3,2,0,526,1,4,0,176,0,0
2,4,6037,1,0,2,3,0,605,1,21,0,0,234,0
4,2,6037,1,0,3,2,1,597,1,0,44,68,0,0
2,4,6038,2,0,2,3,0,301,1,84,0,0,166,0
4,2,6038,2,0,3,2,0,537,1,51,0,217,0,0
2,4,6039,0,1,2,3,1,573,1,0,22,21,186,0
4,2,6039,0,1,3,2,1,460,1,0,44,164,0,0
2,4,6040,1,1,2,3,0,304,1,94,0,0,46,0
4,2,6040,1,1,3,2,1,730,1,0,45,200,0,0
2,4,6041,2,1,2,3,0,263,1,89,0,0,62,0
4,2,6041,2,1,3,2,1,259,1,0,66,81,0,0
2,4,6042,0,2,2,3,1,425,1,0,2,0,87,0
4,2,6042,0,2,3,2,0,425,1,2,0,87,0,0
2,4,6043,1,2,2,3,0,275,1,94,0,0,60,0
4,2,6043,1,2,3,2,1,301,1,0,62,122,0,0
2,4,6044,2,2,2,3,0,539,1,82,0,0,133,0
4,2,6044,2,2,3,2,0,690,1,29,0,110,0,0
2,4,6045,0,3,2,3,1,751,1,0,53,0,90,0
4,2,6045,0,3,3,2,0,751,1,53,0,90,0,0
2,4,6046,1,3,2,3,0,520,1,73,0,0,133,0
4,2,6046,1,3,3,2,1,640,1,0,54,107,0,0
2,4,6047,2,3,2,3,0,1325,1,48,0,30,251,0
4,2,6047,2,3,3,2,1,778,1,0,74,214,0,0
2,4,6048,0,4,2,3,1,748,1,0,21,0,268,0
4,2,6048,0,4,3,2,0,784,1,50,0,234,57,0
2,4,6049,1,4,2,3,1,1021,2,40,56,0,600,0
4,2,6049,1,4,3,2,1,545,1,0,40,223,0,0
2,4,6050,2,4,2,3,1,682,1,0,75,95,207,0
4,2,6050,2,4,3,2,1,670,1,0,38,442,0,0
2,4,6051,0,5,2,3,1,780,1,0,25,0,111,0
4,2,6051,0,5,3,2,0,780,1,49,0,180,0,0
2,4,6052,1,5,2,3,1,810,1,0,79,240,155,0
4,2,6052,1,5,3,2,0,1232,2,76,7,600,0,0
2,4,6053,2,5,2,3,1,900,1,0,59,252,147,0
4,2,6053,2,5,3,2,0,1071,1,48,0,175,207,0
2,4,6054,0,0,3,0,1,533,1,0,5,58,98,0
4,2,6054,0,0,0,3,1,852,1,0,6,40,137,0
2,4,6055,1,0,3,0,0,570,1,40,0,57,228,0
4,2,6055,1,0,0,3,0,611,1,50,0,160,0,0
2,4,6056,2,0,3,0,0,787,1,44,0,149,63,0
4,2,6056,2,0,0,3,0,630,1,61,0,184,138,0
2,4,6057,0,1,3,0,0,821,1,35,0,230,124,0
4,2,6057,0,1,0,3,1,463,1,0,39,79,135,0
2,4,6058,1,1,3,0,0,301,1,78,0,0,115,0
4,2,6058,1,1,0,3,1,567,1,0,35,92,47,0
2,4,6059,2,1,3,0,0,301,1,78,0,0,108,0
4,2,6059,2,1,0,3,1,631,1,0,32,66,93,0
2,4,6060,0,2,3,0,1,420,1,0,53,62,15,0
4,2,6060,0,2,0,3,0,472,1,53,0,37,66,0
2,4,6061,1,2,3,0,0,2384,1,94,0,113,11,0
4,2,6061,1,2,0,3,1,991,1,0,15,148,266,0
2,4,6062,2,2,3,0,0,1264,1,53,0,111,12,0
4,2,6062,2,2,0,3,1,339,1,0,65,76,44,0
2,4,6063,0,3,3,0,0,646,1,13,0,0,151,0
4,2,6063,0,3,0,3,1,646,1,0,13,151,0,0
2,4,6064,1,3,3,0,0,445,1,89,0,0,30,0
4,2,6064,1,3,0,3,1,769,1,0,31,0,120,0
2,4,6065,2,3,3,0,0,484,1,80,0,0,77,0
4,2,6065,2,3,0,3,1,1123,2,33,76,0,600,0
2,4,6066,0,4,3,0,1,558,1,0,9,42,133,0
4,2,6066,0,4,0,3,1,482,1,0,21,135,0,0
2,4,6067,1,4,3,0,1,1200,1,0,111,394,236,0
4,2,6067,1,4,0,3,0,810,1,116,0,186,318,0
2,4,6068,2,4,3,0,0,622,1,58,0,294,0,0
4,2,6068,2,4,0,3,1,1015,2,89,10,0,600,0
2,4,6069,0,5,3,0,-1,2700,3,94,123,0,0,0
4,2,6069,0,5,0,3,-1,2700,3,123,94,0,0,0
2,4,6070,1,5,3,0,1,1423,1,0,11,446,0,0
4,2,6070,1,5,0,3,1,1250,2,50,6,21,600,0
2,4,6071,2,5,3,0,-1,2700,3,94,123,0,0,0
4,2,6071,2,5,0,3,-1,2700,3,123,94,0,0,0
2,5,6000,0,0,0,1,1,1467,1,0,3,257,207,0
5,2,6000,0,0,1,0,1,1221,1,0,66,85,28,0
2,5,6001,1,0,0,1,0,1120,1,44,0,460,196,0
5,2,6001,1,0,1,0,1,1152,1,0,35,60,0,0
2,5,6002,2,0,0,1,0,1463,1,44,0,173,221,0
5,2,6002,2,0,1,0,1,943,1,0,50,103,54,0
2,5,6003,0,1,0,1,1,580,1,0,58,0,145,0
5,2,6003,0,1,1,0,1,2304,1,0,28,246,269,0
2,5,6004,1,1,0,1,0,989,1,25,0,70,83,0
5,2,6004,1,1,1,0,1,1093,1,0,64,3,0,0
2,5,6005,2,1,0,1,0,2163,2,44,14,600,178,0
5,2,6005,2,1,1,0,1,1762,1,0,24,41,23,0
2,5,6006,0,2,0,1,0,2700,3,45,51,229,97,0
5,2,6006,0,2,1,0,1,2700,3,19,48,112,259,0
2,5,6007,1,2,0,1,0,2479,1,2,0,122,35,0
5,2,6007,1,2,1,0,1,2700,3,35,27,81,102,0
2,5,6008,2,2,0,1,0,2700,3,20,50,284,164,0
5,2,6008,2,2,1,0,0,2203,1,19,0,1,17,0
2,5,6009,0,3,0,1,0,746,2,74,112,600,0,0
5,2,6009,0,3,1,0,1,746,2,112,74,0,600,0
2,5,6010,1,3,0,1,0,753,2,74,113,600,0,0
5,2,6010,1,3,1,0,1,825,2,108,54,0,600,0
2,5,6011,2,3,0,1,0,717,1,54,0,555,0,0
5,2,6011,2,3,1,0,1,762,2,114,84,0,600,0
2,5,6012,0,4,0,1,0,1804,1,13,0,401,19,0
5,2,6012,0,4,1,0,1,1138,1,0,13,242,209,0
2,5,6013,1,4,0,1,0,2209,1,25,0,550,183,0
5,2,6013,1,4,1,0,1,1109,1,0,34,208,248,0
2,5,6014,2,4,0,1,0,1384,1,54,0,241,100,0
5,2,6014,2,4,1,0,1,1405,1,0,44,157,292,0
2,5,6015,0,5,0,1,0,2521,1,14,0,526,153,0
5,2,6015,0,5,1,0,1,2138,2,23,24,0,600,0
2,5,6016,1,5,0,1,0,2101,2,24,30,600,0,0
5,2,6016,1,5,1,0,1,1764,1,0,34,0,195,0
2,5,6017,2,5,0,1,-1,2700,3,94,141,0,0,0
5,2,6017,2,5,1,0,-1,2700,3,141,94,0,0,0
2,5,6018,0,0,1,2,0,1304,2,54,19,600,177,0
5,2,6018,0,0,2,1,1,2352,1,0,14,141,124,0
2,5,6019,1,0,1,2,1,1371,1,0,18,290,268,0
5,2,6019,1,0,2,1,1,1063,1,0,73,31,0,0
2,5,6020,2,0,1,2,0,1116,1,44,0,261,269,0
5,2,6020,2,0,2,1,1,1978,1,0,66,13,32,0
2,5,6021,0,1,1,2,0,1132,1,44,0,264,110,0
5,2,6021,0,1,2,1,1,1270,1,0,74,0,11,0
2,5,6022,1,1,1,2,0,2069,1,54,0,11,66,0
5,2,6022,1,1,2,1,0,1573,1,3,0,106,157,0
2,5,6023,2,1,1,2,0,1693,1,44,0,75,12,0
5,2,6023,2,1,2,1,1,917,1,0,64,57,18,0
2,5,6024,0,2,1,2,0,2700,3,42,59,171,142,0
5,2,6024,0,2,2,1,1,2700,3,39,45,84,186,0
2,5,6025,1,2,1,2,0,2280,1,48,0,118,126,0
5,2,6025,1,2,2,1,0,2338,1,35,0,190,205,0
2,5,6026,2,2,1,2,1,1933,1,0,83,241,89,0
5,2,6026,2,2,2,1,1,2700,3,53,35,54,193,0
2,5,6027,0,3,1,2,0,1345,1,34,0,544,462,0
5,2,6027,0,3,2,1,1,1345,1,0,34,462,544,0
2,5,6028,1,3,1,2,0,783,2,84,109,600,0,0
5,2,6028,1,3,2,1,1,783,2,77,74,0,600,0
2,5,6029,2,3,1,2,0,765,2,84,133,600,0,0
5,2,6029,2,3,2,1,1,766,2,109,84,0,600,0
2,5,6030,0,4,1,2,0,813,2,54,45,600,0,0
5,2,6030,0,4,2,1,1,813,2,45,54,0,600,0
2,5,6031,1,4,1,2,0,1074,2,54,42,600,97,0
5,2,6031,1,4,2,1,1,1837,1,0,24,280,380,0
2,5,6032,2,4,1,2,0,1090,1,34,0,165,161,0
5,2,6032,2,4,2,1,1,1456,1,0,44,132,401,0
2,5,6033,0,5,1,2,0,1622,2,44,36,600,0,0
5,2,6033,0,5,2,1,1,1704,2,29,34,0,600,0
2,5,6034,1,5,1,2,0,2139,2,34,65,600,0,0
5,2,6034,1,5,2,1,1,2072,2,32,24,0,600,0
2,5,6035,2,5,1,2,0,1567,1,44,0,338,0,0
5,2,6035,2,5,2,1,1,1898,2,67,44,0,600,0
2,5,6036,0,0,2,3,0,2351,1,28,0,510,159,0
5,2,6036,0,0,3,2,1,1291,1,0,42,179,233,0
2,5,6037,1,0,2,3,0,2110,1,38,0,390,206,0
5,2,6037,1,0,3,2,0,866,1,11,0,155,0,0
2,5,6038,2,0,2,3,1,1454,2,13,2,483,600,0
5,2,6038,2,0,3,2,0,2110,1,40,0,342,353,0
2,5,6039,0,1,2,3,0,2335,1,28,0,469,277,0
5,2,6039,0,1,3,2,0,502,1,29,0,72,8,0
2,5,6040,1,1,2,3,0,2401,1,38,0,301,135,0
5,2,6040,1,1,3,2,0,962,1,56,0,119,57,0
2,5,6041,2,1,2,3,1,1062,1,0,16,120,182,0
5,2,6041,2,1,3,2,1,1333,1,0,15,183,227,0
2,5,6042,0,2,2,3,1,2700,3,53,81,97,128,0
5,2,6042,0,2,3,2,1,2700,3,59,35,92,94,0
2,5,6043,1,2,2,3,0,2633,1,20,0,83,92,0
5,2,6043,1,2,3,2,0,2700,3,44,27,185,110,0
2,5,6044,2,2,2,3,1,2287,1,0,99,124,173,0
5,2,6044,2,2,3,2,1,2700,3,16,66,197,326,0
2,5,6045,0,3,2,3,0,877,2,94,141,600,0,0
5,2,6045,0,3,3,2,1,877,2,141,94,0,600,0
2,5,6046,1,3,2,3,0,819,2,74,112,600,0,0
5,2,6046,1,3,3,2,1,815,2,137,74,0,600,0
2,5,6047,2,3,2,3,0,813,2,64,63,600,0,0
5,2,6047,2,3,3,2,1,797,2,115,84,0,600,0
2,5,6048,0,4,2,3,1,1748,1,0,10,123,228,0
5,2,6048,0,4,3,2,1,2023,2,51,3,130,600,0
2,5,6049,1,4,2,3,0,1372,1,64,0,218,256,0
5,2,6049,1,4,3,2,0,979,1,29,0,151,13,0
2,5,6050,2,4,2,3,1,1543,1,0,36,136,364,0
5,2,6050,2,4,3,2,1,1767,2,49,44,319,600,0
2,5,6051,0,5,2,3,1,2069,1,0,5,541,3,0
5,2,6051,0,5,3,2,1,1911,1,0,4,3,381,0
2,5,6052,1,5,2,3,1,1940,1,0,1,420,68,0
5,2,6052,1,5,3,2,1,2148,2,141,94,0,600,0
2,5,6053,2,5,2,3,0,2153,2,94,141,600,0,0
5,2,6053,2,5,3,2,1,2152,2,141,94,0,600,0
2,5,6054,0,0,3,0,1,1239,1,0,19,199,93,0
5,2,6054,0,0,0,3,1,912,2,68,63,37,600,0
2,5,6055,1,0,3,0,1,834,1,0,31,183,56,0
5,2,6055,1,0,0,3,1,1350,1,0,17,56,247,0
2,5,6056,2,0,3,0,0,638,1,74,0,326,83,0
5,2,6056,2,0,0,3,1,662,1,0,17,56,226,0
2,5,6057,0,1,3,0,0,2163,1,74,0,529,35,0
