a,b,seed,weather,arena,style_a,style_b,winner,ticks,reason,hp_a,hp_b,control_a,control_b,overflow
5,0,1026,2,2,3,2,0,1036,1,11,0,86,10,0
0,5,1027,0,0,3,0,0,720,1,64,0,70,0,0
5,0,1027,0,0,0,3,1,720,1,0,64,0,70,0
0,5,1028,1,0,3,0,1,1018,1,0,21,107,0,0
5,0,1028,1,0,0,3,1,841,1,0,51,0,83,0
0,5,1029,2,0,3,0,0,788,1,18,0,75,0,0
5,0,1029,2,0,0,3,1,755,1,0,36,0,75,0
0,5,1030,0,1,3,0,1,699,1,0,17,50,0,0
5,0,1030,0,1,0,3,0,699,1,17,0,0,50,0
0,5,1031,1,1,3,0,0,916,1,7,0,104,0,0
5,0,1031,1,1,0,3,0,1031,1,13,0,0,89,0
0,5,1032,2,1,3,0,0,838,1,5,0,73,0,0
5,0,1032,2,1,0,3,1,838,1,0,5,0,73,0
0,5,1033,0,2,3,0,1,779,1,0,57,47,0,0
5,0,1033,0,2,0,3,0,779,1,57,0,0,47,0
0,5,1034,1,2,3,0,0,992,1,1,0,70,0,0
5,0,1034,1,2,0,3,1,992,1,0,1,0,70,0
0,5,1035,2,2,3,0,1,816,1,0,7,62,0,0
5,0,1035,2,2,0,3,0,637,1,48,0,0,69,0
0,6,1000,0,0,0,1,1,1057,1,0,5,0,14,0
6,0,1000,0,0,1,0,0,1057,1,5,0,14,0,0
0,6,1001,1,0,0,1,1,857,1,0,38,12,51,0
6,0,1001,1,0,1,0,1,951,1,0,31,27,70,0
0,6,1002,2,0,0,1,1,735,1,0,7,78,60,0
6,0,1002,2,0,1,0,1,779,1,0,17,0,20,0
0,6,1003,0,1,0,1,0,827,1,73,0,27,15,0
6,0,1003,0,1,1,0,1,827,1,0,73,15,27,0
0,6,1004,1,1,0,1,0,755,1,37,0,0,0,0
6,0,1004,1,1,1,0,0,857,1,59,0,0,18,0
0,6,1005,2,1,0,1,1,625,1,0,52,16,32,0
6,0,1005,2,1,1,0,0,872,1,62,0,0,4,0
0,6,1006,0,2,0,1,1,648,1,0,39,0,24,0
6,0,1006,0,2,1,0,0,648,1,39,0,24,0,0
0,6,1007,1,2,0,1,1,985,1,0,22,53,64,0
6,0,1007,1,2,1,0,0,839,1,42,0,74,122,0
0,6,1008,2,2,0,1,1,908,1,0,56,91,32,0
6,0,1008,2,2,1,0,1,963,1,0,63,47,20,0
0,6,1009,0,0,1,2,1,624,1,0,41,32,2,0
6,0,1009,0,0,2,1,0,624,1,41,0,2,32,0
0,6,1010,1,0,1,2,1,396,1,0,111,118,14,0
6,0,1010,1,0,2,1,0,497,1,126,0,66,100,0
0,6,1011,2,0,1,2,1,714,1,0,88,68,4,0
6,0,1011,2,0,2,1,1,1219,1,0,18,115,134,0
0,6,1012,0,1,1,2,1,613,1,0,52,79,0,0
6,0,1012,0,1,2,1,0,613,1,52,0,0,79,0
0,6,1013,1,1,1,2,1,435,1,0,44,70,13,0
6,0,1013,1,1,2,1,0,702,1,54,0,26,106,0
0,6,1014,2,1,1,2,1,1502,1,0,31,107,67,0
6,0,1014,2,1,2,1,0,494,1,53,0,12,78,0
0,6,1015,0,2,1,2,1,735,1,0,91,63,10,0
6,0,1015,0,2,2,1,0,735,1,91,0,10,63,0
0,6,1016,1,2,1,2,1,563,1,0,111,35,0,0
6,0,1016,1,2,2,1,0,540,1,52,0,25,83,0
0,6,1017,2,2,1,2,1,673,1,0,54,135,55,0
6,0,1017,2,2,2,1,0,639,1,20,0,13,75,0
0,6,1018,0,0,2,3,1,625,1,0,8,0,68,0
6,0,1018,0,0,3,2,0,625,1,8,0,68,0,0
0,6,1019,1,0,2,3,0,513,1,10,0,0,128,0
6,0,1019,1,0,3,2,1,510,1,0,70,84,7,0
0,6,1020,2,0,2,3,1,575,1,0,23,0,113,0
6,0,1020,2,0,3,2,1,511,1,0,73,173,0,0
0,6,1021,0,1,2,3,1,606,1,0,1,0,71,0
6,0,1021,0,1,3,2,0,606,1,1,0,71,0,0
0,6,1022,1,1,2,3,0,630,1,14,0,0,64,0
6,0,1022,1,1,3,2,1,520,1,0,63,69,0,0
0,6,1023,2,1,2,3,0,676,1,12,0,0,81,0
6,0,1023,2,1,3,2,0,684,1,53,0,533,0,0
0,6,1024,0,2,2,3,1,496,1,0,50,0,88,0
6,0,1024,0,2,3,2,0,496,1,50,0,88,0,0
0,6,1025,1,2,2,3,0,538,1,16,0,0,93,0
6,0,1025,1,2,3,2,1,513,1,0,5,86,0,0
0,6,1026,2,2,2,3,1,525,1,0,64,0,96,0
6,0,1026,2,2,3,2,0,483,1,11,0,106,0,0
0,6,1027,0,0,3,0,1,516,1,0,70,80,5,0
6,0,1027,0,0,0,3,0,516,1,70,0,5,80,0
0,6,1028,1,0,3,0,0,673,1,22,0,63,13,0
6,0,1028,1,0,0,3,0,570,1,12,0,0,94,0
0,6,1029,2,0,3,0,0,690,1,54,0,93,2,0
6,0,1029,2,0,0,3,1,634,1,0,8,0,107,0
